업종명,업소명,소재지(도로명),소재지전화
일반음식점,오다가다,"서울특별시 송파구 삼학사로 92, 은주빌딩 1층 (석촌동)",02-412-1551
일반음식점,샐러드상점,"서울특별시 송파구 송파대로30길 7, 1층 103호 (가락동)",
일반음식점,네모부엌,"서울특별시 송파구 백제고분로18길 3-11, 1층 103호 (잠실동)",02-2202-2122
일반음식점,김가네 삼전점,"서울특별시 송파구 석촌호수로 134, 1층 110호 (삼전동)",02-417-7890
일반음식점,장생관,"서울특별시 송파구 오금로13길 13, 2층 (방이동, 도솔)",
일반음식점,곱창 광,"서울특별시 송파구 가락로5길 8, 우경빌딩 1층 102호 (석촌동)",
일반음식점,뚝딱 김밥,"서울특별시 송파구 위례순환로 478, 센트라포레 상가동 1층 110호 (장지동)",
일반음식점,쌀통닭 개롱역점,"서울특별시 송파구 동남로 278, 1층 3호 (오금동)",
일반음식점,티제이 버거앤 파스타,"서울특별시 송파구 올림픽로 145, 리센츠 지하1층 C9호 (잠실동)",
일반음식점,김보민김밥,"서울특별시 송파구 백제고분로51길 7, 1층 105호,106호 (방이동, 잠실엘퍼스트)",
일반음식점,엄마손 집밥,"서울특별시 송파구 중대로 135, 아이티벤처타워 지하1층 118호 (가락동)",
일반음식점,짜앤짬 문정점,"서울특별시 송파구 송파대로 167, 문정역테라타워 A동 지하146호 (문정동)",02-400-7890
일반음식점,옹기족발(헬리오시티점),"서울특별시 송파구 송파대로37길 98, 해누리빌딩 1층 102호 (석촌동)",
일반음식점,케이엠지엠 잠실점,"서울특별시 송파구 올림픽로10길 9, B101호 (잠실동)",
일반음식점,보나끼 양갈비&꼬치전문점,"서울특별시 송파구 위례성대로 202, 2층 (오금동)",
일반음식점,롤 스테이션,"서울특별시 송파구 법원로11길 25, 에이치비지니스파크 B동 1층 B104호 (문정동)",
일반음식점,오가커피,"서울특별시 송파구 마천로41길 25-1, 1층 (마천동)",
일반음식점,야마꼬,"서울특별시 송파구 백제고분로22길 3, 1층 (삼전동)",02-420-9677
일반음식점,통큰불떡,"서울특별시 송파구 송이로23길 16, 1층 (가락동)",02-404-1238
일반음식점,채서원 병천순대,"서울특별시 송파구 중대로 135, 아이티벤처타워 지1층 B104호 (가락동)",
일반음식점,석정한식,"서울특별시 송파구 토성로 58, 도원빌딩 지하1층 (풍납동)",
일반음식점,Coffee kkong(커피꽁),"서울특별시 송파구 법원로 90, 파트너스2 1층 110호 (문정동)",
일반음식점,방이직영점(쪽찌),"서울특별시 송파구 올림픽로30길 9, 엘루이시티 1층 101,102호 (방이동)",
일반음식점,예인면옥,"서울특별시 송파구 새말로5길 28, 1층 (문정동)",
일반음식점,아임티저트,"서울특별시 송파구 새말로 161, 동현빌딩 1층 (문정동)",
일반음식점,블루웨일,"서울특별시 송파구 백제고분로41길 30, 1층 (송파동)",
일반음식점,타이지엔 송파 석촌점,"서울특별시 송파구 송파대로 453, 레이크빌 빌딩 1층 4호 (석촌동)",02-408-9968
일반음식점,별별성격카페,"서울특별시 송파구 위례성대로 68, 한양빌딩 202호 (방이동)",
일반음식점,이엔에프푸드 문정점,"서울특별시 송파구 동남로2길 11, 1층 (문정동)",02-402-9252
일반음식점,가락 매콤치킨,"서울특별시 송파구 송파대로 345, 상가 001A동 B109,B110호 (가락동, 헬리오시티)",
일반음식점,동궁찜닭 문정점,"서울특별시 송파구 송파대로 167, 문정역테라타워 B동 1층 140호 (문정동)",
일반음식점,카페쇼스토리,"서울특별시 송파구 백제고분로9길 5, 1층 (잠실동)",
일반음식점,서울포차 잠실새내점,"서울특별시 송파구 백제고분로7길 24-7, 2층 (잠실동)",
일반음식점,글리와 포차,"서울특별시 송파구 새말로6길 16, 1층 102호 (문정동)",
일반음식점,최대섭 대박김밥,"서울특별시 송파구 거마로2길 14, 1층 (거여동)",
일반음식점,빵위에 치즈(피자앰플러) 잠실본점,"서울특별시 송파구 삼전로10길 55, 1층 104호 (삼전동)",02-424-1828
일반음식점,카페 지구별,"서울특별시 송파구 성내천로42길 15, B03호 (마천동)",
일반음식점,아인Bar,"서울특별시 송파구 송파대로28길 27, 101동 224호 (가락동, 송파성원쌍떼빌)",
일반음식점,제이에스파트너스 송파점,"서울특별시 송파구 석촌호수로 210, 지하1층 18호 (석촌동, 석촌호수효성해링턴타워)",
일반음식점,타이지엔,"서울특별시 송파구 송파대로 167, 문정역테라타워 A동 지하1층 G155호 (문정동)",02-2054-8294
일반음식점,소공동 순두부,"서울특별시 송파구 법원로 114, 엠스테이트 E동 지하1층 B130호 (문정동)",02-2883-1323
일반음식점,문정모밀,"서울특별시 송파구 정의로7길 13, 힐스테이트에코송파 1층 121호 (문정동)",02-448-8887
일반음식점,쭈대가 제육대가 송파점,"서울특별시 송파구 백제고분로40길 13-21, 1층 103호 (석촌동)",
일반음식점,우리집 앞,"서울특별시 송파구 거마로3길 12, 1층 (거여동)",
일반음식점,마니,"서울특별시 송파구 올림픽로12길 41-2, 1층 (잠실동)",
일반음식점,굽네치킨 헬리오시티점,"서울특별시 송파구 송파대로37길 88, 2층 (석촌동)",02-422-9294
일반음식점,퓨전 요리 주점,"서울특별시 송파구 백제고분로39길 8, 1층 (석촌동)",
일반음식점,화육정,"서울특별시 송파구 석촌호수로 210, 지하1층 비106호 (석촌동, 석촌호수효성해링턴타워)",
일반음식점,육회이야기 잠실점,"서울특별시 송파구 삼전로8길 10, 화완빌딩 1층 102호 (삼전동)",
일반음식점,피크닉그린,"서울특별시 송파구 삼전로13길 22, 1층 104호 (잠실동)",
일반음식점,몬스터 황소곱창,"서울특별시 송파구 올림픽로35가길 9, 지하1층 34호 (신천동, 잠실 푸르지오 월드마크)",
일반음식점,레몬그라스 타이,"서울특별시 송파구 백제고분로9길 9, 2층 (잠실동)",02-415-3029
일반음식점,테이스티 버거,"서울특별시 송파구 송파대로49길 50, 1층 103호 (석촌동)",
일반음식점,서래식당 잠실점,"서울특별시 송파구 올림픽로 269, 지하1층 (신천동, 롯데캐슬골드)",
일반음식점,할매 순대국,"서울특별시 송파구 송파대로 167, 문정역테라타워 A동 1층 168호 (문정동)",
일반음식점,김영태 스시&사시미,"서울특별시 송파구 백제고분로17길 1, 1층 101호 (잠실동)",02-2202-0129
일반음식점,푸라닭 송파점,"서울특별시 송파구 송파대로38길 2-9, 1층 109호 (송파동)",
일반음식점,보헤미안 사람들,"서울특별시 송파구 위례성대로 58, 1층 102,103호 (방이동, 올림픽베어스타운)",02-433-0965
일반음식점,J bar (제이바),"서울특별시 송파구 송파대로20길 4, 헤브론빌딩 2층 204호 (문정동)",
일반음식점,종로계림닭도리탕원조 방이점,"서울특별시 송파구 올림픽로32길 22-11, 2층 (방이동)",
일반음식점,이월로스터스 송파2호점,"서울특별시 송파구 백제고분로 426, 백상빌딩 1층 107,108,109호 (송파동)",
일반음식점,오피에스(OPS)방이스타점,"서울특별시 송파구 오금로11길 11-8, 현대드림밸리 5층 501,502호 (방이동)",
일반음식점,더(The) 맛있는 족발보쌈 가락점,"서울특별시 송파구 양재대로62길 41, 1층 (가락동)",
일반음식점,아는사람,"서울특별시 송파구 백제고분로46길 20, 1층 101호 (송파동)",
일반음식점,1954무한등심,"서울특별시 송파구 올림픽로35길 124, 장미아파트 에이상가 1동 1층 101호 (신천동)",
일반음식점,맛사랑,"서울특별시 송파구 석촌호수로12길 11, 1층 101호 (잠실동)",
일반음식점,가마로 강정,"서울특별시 송파구 송이로32길 37, 201동 1층 상가5호 (문정동, 문정푸르지오아파트)",
일반음식점,집밥e선생 송파점,"서울특별시 송파구 오금로13길 9, 지하1층 6호 (방이동)",
일반음식점,오지고 찜닭,"서울특별시 송파구 가락로16길 3-12, 성창빌딩 1층 103,104호 (석촌동)",
일반음식점,이화도,"서울특별시 송파구 백제고분로7길 50, 위더스빌딩 4층 (잠실동)",02-3016-7141
일반음식점,성식이네 매운닭발,"서울특별시 송파구 가락로36길 3, 1층 (방이동)",02-415-8892
일반음식점,명륜진사갈비(송파점),"서울특별시 송파구 가락로 120, 2층 201호 (석촌동)",
일반음식점,호박 넝쿨,"서울특별시 송파구 거마로20길 18, 1층 111호 (마천동)",
일반음식점,치요남 서울 가락점,"서울특별시 송파구 양재대로66길 44, 진흥빌딩 1층 103호 (가락동)",
일반음식점,팔화당,"서울특별시 송파구 송파대로 201, 송파 테라타워2 A동 1층 121,122,123,124호 (문정동)",
일반음식점,소소한 식당,"서울특별시 송파구 법원로11길 11, 문정현대지식산업센터1-1 1층 141호 (문정동)",
일반음식점,곤지암할매소머리국밥,"서울특별시 송파구 마천로61길 28, 1층 (마천동)",
일반음식점,청년이닭 삼전점,"서울특별시 송파구 백제고분로22길 6, 금성빌딩 1층 4호 (삼전동)",
일반음식점,가락순대국,"서울특별시 송파구 중대로 24, 상가2동 1층 108호 일부,107호 (문정동, 올림픽훼밀리타운)",
일반음식점,워터킹덤&스파,"서울특별시 송파구 송파대로 111, 하비오길 광장로202동 101호 1층 중앙로202동 114~119호 (문정동, 파크하비오)",070-8974-9461
일반음식점,소문난 문정순대국,"서울특별시 송파구 송이로31길 4-18, 한솔빌딩 1층 (문정동)",02-449-9293
일반음식점,찜닭파는집 서울잠실점,"서울특별시 송파구 삼학사로19길 29, 1층 (삼전동)",
일반음식점,비비큐 잠실새내점,"서울특별시 송파구 올림픽로10길 55, 1층 (잠실동)",02-417-7566
일반음식점,청춘닭꼬치 방이 딜리버리점,"서울특별시 송파구 가락로33길 29, 104호 (방이동)",
일반음식점,월드몰 베질루르 선셋 에비뉴,"서울특별시 송파구 올림픽로 300, 롯데월드몰 5층 (신천동)",
일반음식점,디랩 지에스(DLAB GS),"서울특별시 송파구 백제고분로 75, 올림피아 지하1층 112-2호 (잠실동)",02-2203-8259
일반음식점,왕손피자 송파본점,"서울특별시 송파구 석촌호수로 210, 지하1층 17호 (석촌동, 석촌호수효성해링턴타워)",
일반음식점,달빛 맥주,"서울특별시 송파구 법원로11길 7, 문정현대지식산업센터1-2 1층 146호 (문정동)",
일반음식점,덮밥 장사장,"서울특별시 송파구 송파대로 345, 1B동 B1층 184호 (가락동, 헬리오시티)",
일반음식점,스톤앤워터(STONE+WATER),"서울특별시 송파구 가락로 283, 1층 (방이동)",
일반음식점,두촌 가마솥밥 잠실 홈플러스점,"서울특별시 송파구 올림픽로35가길 16, 홈플러스잠실점 1층 XD, Y7호 (신천동)",
일반음식점,"놀부옛날통닭,흥부찜닭,공수간,삼겹본능 삼전동점","서울특별시 송파구 백제고분로32길 6-33, 1층 103호 (삼전동)",
일반음식점,멸치집,"서울특별시 송파구 법원로 114, 엠스테이트 C동 1층 106호 (문정동)",02-2083-1313
일반음식점,쌀통닭 마천역점,"서울특별시 송파구 성내천로63길 5-1, 1층 (마천동)",
일반음식점,뚱이,"서울특별시 송파구 송이로17길 54-28, 1층 103호 (가락동)",02-400-9032
일반음식점,휴미락푸드,"서울특별시 송파구 송이로31길 4, 공원빌딩 지하1층 (문정동)",
일반음식점,그리너 잠실점,"서울특별시 송파구 가락로15길 7-1, 1층 101호 (석촌동)",
일반음식점,피자아이씨 석촌고분역점,"서울특별시 송파구 백제고분로 262, 1층 (삼전동)",02-995-1588
일반음식점,커피인류 리센츠직영점,"서울특별시 송파구 올림픽로 145, 리센츠 지하1층 34,35호 (잠실동)",
일반음식점,뚝심한우 딜리버리 송파점,"서울특별시 송파구 석촌호수로 210, 지하1층 21호 (석촌동, 석촌호수효성해링턴타워)",02-6959-5780
일반음식점,엔제리너스 서울스카이,"서울특별시 송파구 올림픽로 300, 롯데월드타워앤드롯데월드몰 122층 (신천동)",
일반음식점,밀회관 송파가락점,"서울특별시 송파구 송이로20길 18, 1층 (가락동)",
일반음식점,쑝쑝쑝치킨,"서울특별시 송파구 성내천로47길 35, 101호 (마천동)",
일반음식점,우주키친,"서울특별시 송파구 석촌호수로 210, 지하1층 12호 (석촌동, 석촌호수효성해링턴타워)",
일반음식점,해담,"서울특별시 송파구 오금로15길 5-12, 정환빌딩 1층 (방이동)",
일반음식점,"고것, 참 이쁘게 생겼네","서울특별시 송파구 오금로 464, 1층 101호 (거여동)",
일반음식점,탐라도,"서울특별시 송파구 가락로 209, 1층 (송파동)",
일반음식점,음식여행,"서울특별시 송파구 올림픽로35길 124, 장미아파트 에이상가 2동 지하1층 32-1,33-1,33-2호 (신천동)",
일반음식점,명가 통닭,"서울특별시 송파구 석촌호수로 84, 내네빌딩 1층 105호 (잠실동)",
